order_id,customer_id,customer_name,customer_email,order_date,shipping_city,shipping_state,shipping_country,shipping_cost,product_id,product_name,category,quantity,unit_price,revenue,store_name,payment_method,order_status
ORD006488,CUST00909,Jennifer Ferrell,james12@example.net,2023-06-27,West Erinhaven,Delaware,USA,8.39,PROD1486,Portable Stove,Camping Gear,3,396.33,1188.99,OutdoorHub,Apple Pay,Completed
ORD006489,CUST02056,James Flores,priceamanda@example.com,2024-12-21,New Mitchellland,Maine,USA,7.39,PROD5857,Tent,Camping Gear,2,174.05,348.1,CampMaster,Apple Pay,Cancelled
ORD006490,CUST01108,Jessica Sanders,simmonsanthony@example.net,2024-01-05,Weaverport,Kentucky,USA,14.2,PROD9192,Solar Light,Lighting,3,436.69,1310.07,CampMaster,Apple Pay,Returned
ORD006491,CUST01169,Natalie Jones,whitehaley@example.com,2025-03-08,Cervantestown,Oklahoma,USA,26.43,PROD3973,Tent,Camping Gear,3,301.65,904.95,CampMaster,Google Pay,Returned
ORD006492,CUST01773,Joseph Mendez,whitebeth@example.org,2025-12-26,Port Tracy,Wyoming,USA,19.49,PROD9687,Decorative Vase,Home Decor,3,401.92,1205.76,PatioWorld,Credit Card,Completed
ORD006493,CUST00842,Eric Porter,carterconnie@example.net,2025-08-27,Danielside,New Mexico,USA,25.1,PROD7315,Portable Stove,Camping Gear,5,88.16,440.8,PatioWorld,Google Pay,Cancelled
ORD006494,CUST01513,Jamie Phillips,jennifer05@example.org,2025-01-26,New Nicole,Idaho,USA,8.86,PROD2313,Solar Light,Lighting,3,335.57,1006.71,HomeEssentials,Apple Pay,Cancelled
ORD006495,CUST01080,Keith Davis,amcknight@example.org,2025-04-22,Brianaborough,Alabama,USA,7.05,PROD7305,Wall Art,Home Decor,1,121.74,121.74,PatioWorld,PayPal,Cancelled
ORD006496,CUST01874,Laura Moore,salasjohn@example.net,2024-08-30,South Susan,Indiana,USA,20.63,PROD5872,Decorative Vase,Home Decor,3,378.45,1135.35,HomeEssentials,Google Pay,Cancelled
ORD006497,CUST01720,Jennifer Davis,gallen@example.com,2023-06-27,Lake Brenda,Maryland,USA,23.61,PROD2622,Garden Bench,Patio Furniture,1,80.17,80.17,PatioWorld,Credit Card,Cancelled
ORD006498,CUST00885,Jim Jones,daniel28@example.com,2024-10-30,Roseshire,Vermont,USA,19.7,PROD4745,Patio Table,Patio Furniture,2,417.83,835.66,HomeEssentials,PayPal,Returned
ORD006499,CUST01017,Jacob Thompson,carrieowens@example.net,2025-01-25,Orrfurt,Iowa,USA,9.16,PROD7731,Solar Light,Lighting,3,352.62,1057.86,HomeEssentials,Apple Pay,Returned
ORD006500,CUST00506,Amanda Walter,holly63@example.org,2026-01-14,North Antonio,Maine,USA,25.42,PROD2382,Garden Hose,Garden Tools,3,437.3,1311.9,CampMaster,Apple Pay,Cancelled
ORD006501,CUST00653,Tyler Rush,olivia57@example.net,2024-03-10,West Linda,Iowa,USA,10.18,PROD5602,Wall Art,Home Decor,4,319.64,1278.56,OutdoorHub,Google Pay,Returned
ORD006502,CUST00364,Richard Bender MD,christypatterson@example.org,2025-05-24,Parkerbury,West Virginia,USA,11.3,PROD5539,LED Lantern,Lighting,3,260.12,780.36,CampMaster,Apple Pay,Cancelled
ORD006503,CUST00871,Susan Hamilton,hoganhector@example.net,2026-02-21,Joshuaborough,Idaho,USA,27.49,PROD6429,Pruning Shears,Garden Tools,1,439.13,439.13,CampMaster,Credit Card,Cancelled
ORD006504,CUST01779,Melissa Miller,jwilliams@example.net,2026-05-18,Lake Lindaside,Delaware,USA,11.6,PROD6777,Solar Light,Lighting,1,498.85,498.85,HomeEssentials,Google Pay,Cancelled
ORD006505,CUST01788,Douglas Simpson,uyoung@example.org,2025-03-26,Port Gina,Georgia,USA,7.4,PROD9137,Sleeping Bag,Camping Gear,3,458.19,1374.57,OutdoorHub,PayPal,Returned
ORD006506,CUST00696,Jerome Bird,ycross@example.net,2024-05-21,Martinezberg,Connecticut,USA,20.91,PROD4544,Camping Chair,Camping Gear,4,405.55,1622.2,CampMaster,Credit Card,Completed
ORD006507,CUST02007,Mary Black,kweaver@example.com,2024-01-07,Lake Michaeltown,West Virginia,USA,7.93,PROD5486,Area Rug,Home Decor,4,262.21,1048.84,OutdoorHub,Apple Pay,Completed
ORD006508,CUST01116,Mikayla Colon MD,julie01@example.org,2024-11-06,Lake Christopherbury,New York,USA,19.59,PROD8619,Camping Chair,Camping Gear,3,113.23,339.69,GardenPro,Credit Card,Returned
ORD006509,CUST00964,Wendy Mcbride,xsanchez@example.net,2023-08-14,Amandaberg,Tennessee,USA,26.5,PROD8735,Tent,Camping Gear,5,55.56,277.8,PatioWorld,Google Pay,Completed
ORD006510,CUST02185,Jeffrey Bradley,amber40@example.net,2023-10-06,Scottburgh,North Dakota,USA,8.87,PROD2922,Tent,Camping Gear,3,296.85,890.55,GardenPro,PayPal,Cancelled
ORD006511,CUST00203,Cynthia Burke,james31@example.com,2024-07-20,Walterburgh,Maryland,USA,7.5,PROD3772,Area Rug,Home Decor,3,116.68,350.04,HomeEssentials,PayPal,Completed
ORD006512,CUST02434,Andrew Clark,sean35@example.net,2025-10-20,Colemanhaven,Massachusetts,USA,11.13,PROD5376,Shovel,Garden Tools,3,386.47,1159.41,HomeEssentials,Credit Card,Cancelled
ORD006513,CUST02002,Suzanne Hernandez,robertcannon@example.com,2025-04-26,Port Charlotteborough,Washington,USA,27.14,PROD8858,Wall Art,Home Decor,4,458.89,1835.56,OutdoorHub,PayPal,Completed
ORD006514,CUST01298,Misty Callahan,kenneth84@example.com,2025-07-09,New Tammy,New Mexico,USA,18.84,PROD2248,Area Rug,Home Decor,1,380.14,380.14,CampMaster,Credit Card,Completed
ORD006515,CUST00787,David Valdez,riverajeffrey@example.org,2026-01-13,Lake Marissa,Michigan,USA,13.69,PROD1009,LED Lantern,Lighting,3,183.13,549.39,PatioWorld,Google Pay,Completed
ORD006516,CUST00935,Omar Taylor,ayalalori@example.org,2025-12-12,Sarahport,Vermont,USA,23.23,PROD6910,Garden Hose,Garden Tools,3,420.85,1262.55,HomeEssentials,Apple Pay,Returned
ORD006517,CUST01412,Joseph Rodriguez,bfisher@example.net,2024-08-27,New Hannahstad,North Carolina,USA,15.91,PROD4259,Patio Table,Patio Furniture,5,80.79,403.95,GardenPro,Credit Card,Returned
ORD006518,CUST00639,Jennifer Jones,jamesmanning@example.org,2024-02-15,Gutierrezville,Michigan,USA,7.22,PROD4612,Outdoor Sofa,Patio Furniture,1,53.18,53.18,CampMaster,PayPal,Completed
ORD006519,CUST00625,Todd Mclean,taylor69@example.com,2023-07-21,Ashleystad,Minnesota,USA,19.9,PROD1586,Tent,Camping Gear,4,395.79,1583.16,CampMaster,Apple Pay,Returned
ORD006520,CUST00781,David White,paul40@example.org,2023-06-28,East Chelseastad,Iowa,USA,14.76,PROD9425,Outdoor Sofa,Patio Furniture,1,428.09,428.09,CampMaster,Apple Pay,Returned
ORD006521,CUST02290,Marcus Watts,philip11@example.net,2023-08-29,Lake Brandon,Arkansas,USA,9.36,PROD1062,Sleeping Bag,Camping Gear,3,366.39,1099.17,GardenPro,Apple Pay,Returned
ORD006522,CUST01318,Alexis Cox,bridget35@example.com,2023-07-19,Summerfurt,Maryland,USA,23.85,PROD3404,Sleeping Bag,Camping Gear,1,407.21,407.21,CampMaster,Google Pay,Returned
ORD006523,CUST02023,Stacie Munoz,gonzalesscott@example.org,2024-06-22,Robertsonberg,Oklahoma,USA,24.58,PROD8380,Outdoor Sofa,Patio Furniture,3,268.48,805.44,CampMaster,PayPal,Completed
ORD006524,CUST01116,Mikayla Colon MD,julie01@example.org,2024-04-23,Matthewchester,Washington,USA,5.34,PROD2637,Garden Bench,Patio Furniture,2,85.51,171.02,CampMaster,Google Pay,Cancelled
ORD006525,CUST00604,Thomas Soto,mcdonaldjoseph@example.com,2025-08-02,East Matthewstad,Mississippi,USA,11.02,PROD7398,Patio Table,Patio Furniture,1,102.29,102.29,PatioWorld,Credit Card,Cancelled
ORD006526,CUST02458,Monica Johnson,gallegoskatherine@example.com,2026-02-02,Levinebury,Mississippi,USA,28.77,PROD2118,Wall Art,Home Decor,5,175.23,876.15,CampMaster,Credit Card,Returned
ORD006527,CUST00953,Brittney Rodriguez,alexandriahenderson@example.org,2024-08-05,Rebeccachester,Wisconsin,USA,29.46,PROD7081,Outdoor Sofa,Patio Furniture,3,409.59,1228.77,GardenPro,Apple Pay,Returned
ORD006528,CUST02264,Lori Lawson,weisssara@example.com,2025-03-10,East Michael,Nevada,USA,12.03,PROD9679,LED Lantern,Lighting,2,463.85,927.7,OutdoorHub,Credit Card,Returned
ORD006529,CUST00860,Ian Diaz,myersamanda@example.net,2026-05-25,South Jesse,Tennessee,USA,7.05,PROD5926,Camping Chair,Camping Gear,5,120.15,600.75,CampMaster,Apple Pay,Returned
ORD006530,CUST01398,Kathy Long,trevor28@example.org,2024-12-18,Lake Tiffany,Alaska,USA,14.76,PROD3768,Shovel,Garden Tools,2,126.19,252.38,CampMaster,Apple Pay,Returned
ORD006531,CUST00735,Raymond Brown,andersonerin@example.org,2024-05-17,Padillaborough,Indiana,USA,15.0,PROD9911,Tent,Camping Gear,5,300.61,1503.05,PatioWorld,Credit Card,Returned
ORD006532,CUST01801,Julie Russell,geraldpatterson@example.com,2024-03-07,South Scottfort,Utah,USA,12.95,PROD6021,Solar Light,Lighting,3,130.23,390.69,GardenPro,PayPal,Completed
ORD006533,CUST00635,Shelby Holmes,kenneth34@example.com,2025-08-05,Wrightmouth,Arkansas,USA,29.56,PROD4689,Sleeping Bag,Camping Gear,3,328.02,984.06,HomeEssentials,Credit Card,Returned
ORD006534,CUST00848,Wesley Perkins,williamscolin@example.net,2026-05-12,Cookland,Texas,USA,19.1,PROD5703,Decorative Vase,Home Decor,2,492.7,985.4,PatioWorld,Google Pay,Completed
ORD006535,CUST02318,Kimberly Turner,patrick78@example.net,2025-04-12,South Melissa,Maine,USA,18.22,PROD7373,Wall Art,Home Decor,4,255.62,1022.48,HomeEssentials,PayPal,Cancelled
ORD006536,CUST01033,Brandi Pittman,lukepalmer@example.com,2023-09-25,Laurafurt,California,USA,5.54,PROD7813,Garden Bench,Patio Furniture,3,134.5,403.5,CampMaster,Credit Card,Completed
ORD006537,CUST01779,Melissa Miller,jwilliams@example.net,2025-12-11,West Regina,Wyoming,USA,28.52,PROD8141,Wall Art,Home Decor,4,82.66,330.64,OutdoorHub,Apple Pay,Completed
ORD006538,CUST00178,Kara May,david34@example.com,2024-09-10,East Megan,Arizona,USA,28.8,PROD9272,Garden Bench,Patio Furniture,2,86.72,173.44,OutdoorHub,PayPal,Cancelled
ORD006539,CUST02061,Cynthia Wang,mjenkins@example.net,2024-05-05,Lauraland,Ohio,USA,18.75,PROD2469,Garden Bench,Patio Furniture,4,374.93,1499.72,CampMaster,Credit Card,Completed
ORD006540,CUST00928,Ashley Fleming,rebecca59@example.org,2023-12-18,Bennettville,West Virginia,USA,16.56,PROD9141,Shovel,Garden Tools,2,85.45,170.9,GardenPro,Apple Pay,Returned
ORD006541,CUST00390,Sherri Grant,psummers@example.com,2025-05-23,West David,Tennessee,USA,22.11,PROD9848,Garden Hose,Garden Tools,1,21.32,21.32,CampMaster,Apple Pay,Completed
ORD006542,CUST01119,Bethany Wilson,ahill@example.net,2025-11-04,Dominicport,North Dakota,USA,27.14,PROD8931,Outdoor Sofa,Patio Furniture,1,249.49,249.49,CampMaster,Credit Card,Returned
ORD006543,CUST01691,Dr. Anthony Lopez Jr.,harpermeredith@example.com,2024-06-06,Monroestad,Texas,USA,8.69,PROD4038,Garden Bench,Patio Furniture,3,147.25,441.75,CampMaster,Google Pay,Cancelled
ORD006544,CUST01311,Nathan Lee,sonya97@example.com,2024-02-08,Lake Victoria,Pennsylvania,USA,19.65,PROD4860,Wall Art,Home Decor,4,103.69,414.76,HomeEssentials,PayPal,Returned
ORD006545,CUST01211,Lisa Cortez,hamiltonshawn@example.com,2024-08-10,South Michelleland,Hawaii,USA,15.59,PROD4514,Area Rug,Home Decor,3,407.45,1222.35,PatioWorld,PayPal,Cancelled
ORD006546,CUST01497,Evan Sanchez,woodskim@example.com,2024-06-25,East James,Rhode Island,USA,20.9,PROD8802,Camping Chair,Camping Gear,3,303.2,909.6,CampMaster,Google Pay,Cancelled
ORD006547,CUST00679,Jorge Murillo,wdouglas@example.net,2025-11-23,New Adamfort,Alaska,USA,17.95,PROD6435,Patio Table,Patio Furniture,4,267.03,1068.12,OutdoorHub,PayPal,Completed
ORD006548,CUST02462,James Brown,kimberly04@example.org,2024-01-13,Clarkville,Rhode Island,USA,11.28,PROD3065,Portable Stove,Camping Gear,1,361.97,361.97,OutdoorHub,Apple Pay,Cancelled
ORD006549,CUST01886,Nathan Olsen,shafferjared@example.org,2023-11-29,Williamsborough,Maine,USA,20.04,PROD3873,Decorative Vase,Home Decor,1,364.11,364.11,HomeEssentials,Credit Card,Cancelled
ORD006550,CUST02252,Tyler Gomez,johnreilly@example.org,2024-12-05,Jaredmouth,Maine,USA,25.81,PROD9215,Garden Bench,Patio Furniture,3,449.25,1347.75,HomeEssentials,Apple Pay,Returned
ORD006551,CUST02479,Joshua Flowers,murphyerin@example.org,2023-12-27,West Michael,South Carolina,USA,28.92,PROD9777,Area Rug,Home Decor,3,262.81,788.43,HomeEssentials,Apple Pay,Cancelled
ORD006552,CUST00880,Ronald Griffith,kevinfields@example.org,2026-05-21,New Amyport,Illinois,USA,12.05,PROD3872,Decorative Vase,Home Decor,5,271.29,1356.45,CampMaster,Credit Card,Cancelled
ORD006553,CUST00098,Danielle Leblanc,chapmannoah@example.com,2024-08-28,Brownland,Arizona,USA,18.59,PROD7441,Shovel,Garden Tools,5,484.24,2421.2,HomeEssentials,PayPal,Returned
ORD006554,CUST01253,Melinda Garrett,nancyhernandez@example.com,2024-01-21,New Donnastad,Iowa,USA,19.93,PROD2358,Patio Table,Patio Furniture,5,239.46,1197.3,OutdoorHub,Google Pay,Completed
ORD006555,CUST01949,Megan Rivera,ryan63@example.net,2026-01-02,Eatonmouth,California,USA,27.41,PROD4503,Shovel,Garden Tools,4,24.94,99.76,CampMaster,Google Pay,Returned
ORD006556,CUST01609,Terry Hart,regina69@example.org,2023-08-25,Lake Robertborough,North Carolina,USA,22.43,PROD3857,Portable Stove,Camping Gear,5,170.87,854.35,OutdoorHub,PayPal,Returned
ORD006557,CUST02452,Christina Harrison DDS,bushbrittany@example.org,2025-12-01,Port David,Texas,USA,8.95,PROD5405,Shovel,Garden Tools,4,159.73,638.92,OutdoorHub,Apple Pay,Cancelled
ORD006558,CUST00061,Brooke Crawford,christophermendez@example.com,2025-07-09,New Lisa,Pennsylvania,USA,24.43,PROD3888,Garden Bench,Patio Furniture,4,454.26,1817.04,CampMaster,Apple Pay,Returned
ORD006559,CUST02340,Angela King,lindseymcfarland@example.com,2023-11-12,Rachelmouth,Utah,USA,5.21,PROD3906,Pruning Shears,Garden Tools,1,434.35,434.35,GardenPro,PayPal,Returned
ORD006560,CUST02379,Raymond Watson,sherrera@example.net,2025-10-08,Lake Amber,South Carolina,USA,8.68,PROD2928,Shovel,Garden Tools,3,347.59,1042.77,HomeEssentials,Google Pay,Completed
ORD006561,CUST01594,Jennifer Hines,jennifer39@example.org,2024-03-10,Zacharyberg,Florida,USA,20.11,PROD7566,Pruning Shears,Garden Tools,1,196.31,196.31,GardenPro,PayPal,Completed
ORD006562,CUST01381,Brandi Mata,bellison@example.net,2024-07-20,North Chelsealand,Indiana,USA,9.18,PROD1892,Solar Light,Lighting,3,307.0,921.0,OutdoorHub,PayPal,Returned
ORD006563,CUST01194,Leslie Mathis,zdavis@example.com,2026-01-13,South Tyler,Tennessee,USA,6.97,PROD9620,Wall Art,Home Decor,1,402.94,402.94,HomeEssentials,Apple Pay,Completed
ORD006564,CUST00966,David Francis,bennettdavid@example.net,2025-07-02,Derekborough,Colorado,USA,10.06,PROD6268,LED Lantern,Lighting,5,449.91,2249.55,HomeEssentials,PayPal,Cancelled
ORD006565,CUST02219,Leslie Vaughn,halljulian@example.org,2024-05-08,Valerieport,Mississippi,USA,25.79,PROD8198,Portable Stove,Camping Gear,5,29.89,149.45,HomeEssentials,Credit Card,Completed
ORD006566,CUST01712,Michael Wilkins,anthony45@example.org,2025-12-11,Joshuaburgh,Alabama,USA,8.2,PROD5813,Shovel,Garden Tools,4,294.57,1178.28,CampMaster,PayPal,Cancelled
ORD006567,CUST01028,Jeremy Cherry,butlerfaith@example.com,2023-08-16,Nicolasfort,Iowa,USA,17.05,PROD9500,Camping Chair,Camping Gear,2,482.11,964.22,CampMaster,PayPal,Cancelled
ORD006568,CUST00286,Cody Nguyen,gharris@example.net,2026-05-27,Russellborough,Florida,USA,23.17,PROD8696,Garden Hose,Garden Tools,1,430.98,430.98,GardenPro,Apple Pay,Returned
ORD006569,CUST00538,Patricia Bowman,derekmartin@example.org,2024-12-20,Travishaven,Arkansas,USA,28.85,PROD1993,Wall Art,Home Decor,4,103.57,414.28,GardenPro,PayPal,Completed
ORD006570,CUST02087,Gabriel Boyd,fitzpatrickmichael@example.org,2024-03-21,New Angelachester,California,USA,22.91,PROD2277,Solar Light,Lighting,5,315.13,1575.65,CampMaster,Credit Card,Cancelled
ORD006571,CUST02143,Devin Griffin,christyhunt@example.com,2023-08-15,Davisshire,New Mexico,USA,6.66,PROD9914,Patio Table,Patio Furniture,3,134.05,402.15,PatioWorld,Apple Pay,Cancelled
ORD006572,CUST00374,Jacob Morris,cfowler@example.com,2025-11-11,Port Brianborough,Oklahoma,USA,15.37,PROD2415,Area Rug,Home Decor,3,351.28,1053.84,CampMaster,PayPal,Completed
ORD006573,CUST00314,Sarah Rodriguez,breweralice@example.org,2023-08-15,Nortonberg,Texas,USA,17.44,PROD9270,Camping Chair,Camping Gear,3,472.96,1418.88,OutdoorHub,Credit Card,Completed
ORD006574,CUST00192,Jeffrey Mcintyre,nicholas10@example.org,2025-11-13,Russellborough,Hawaii,USA,8.68,PROD2489,Solar Light,Lighting,2,128.22,256.44,HomeEssentials,PayPal,Cancelled
ORD006575,CUST01880,Kenneth Banks,casedanny@example.com,2024-02-09,Port Laura,Idaho,USA,13.65,PROD6965,Tent,Camping Gear,2,282.64,565.28,OutdoorHub,Credit Card,Cancelled
ORD006576,CUST00326,Aaron Davis,shelby51@example.com,2025-11-05,Tannerstad,Tennessee,USA,7.22,PROD6584,Decorative Vase,Home Decor,1,412.89,412.89,CampMaster,Google Pay,Cancelled
ORD006577,CUST01626,Ricky Nichols,amanda26@example.com,2026-01-12,Carolyntown,Ohio,USA,26.65,PROD3178,Sleeping Bag,Camping Gear,1,370.3,370.3,OutdoorHub,Credit Card,Returned
ORD006578,CUST00955,Robin Fisher,danielslaura@example.org,2025-03-18,Port Alexmouth,Kansas,USA,11.29,PROD2883,Decorative Vase,Home Decor,4,484.72,1938.88,PatioWorld,PayPal,Completed
ORD006579,CUST00587,Barry Moore,coopersteven@example.org,2023-11-23,South Micheleshire,West Virginia,USA,6.95,PROD1620,Outdoor Sofa,Patio Furniture,5,364.48,1822.4,OutdoorHub,PayPal,Completed
ORD006580,CUST00417,Nicole Johnson,hannahramirez@example.org,2025-08-23,West Daniel,Nebraska,USA,21.27,PROD9440,Portable Stove,Camping Gear,1,90.67,90.67,HomeEssentials,PayPal,Returned
ORD006581,CUST01895,Erica Johnson,lancereeves@example.com,2023-09-05,Guzmanview,Utah,USA,14.65,PROD1746,Solar Light,Lighting,4,38.44,153.76,OutdoorHub,Apple Pay,Completed
ORD006582,CUST01503,Bruce White,seanoneal@example.com,2026-05-31,New Maryfort,Mississippi,USA,20.88,PROD2781,Sleeping Bag,Camping Gear,2,462.03,924.06,HomeEssentials,PayPal,Completed
ORD006583,CUST00384,Christina Brown,timothy21@example.net,2025-10-12,Pattersonborough,Vermont,USA,27.37,PROD5683,Outdoor Sofa,Patio Furniture,5,409.09,2045.45,OutdoorHub,Google Pay,Completed
ORD006584,CUST00522,Christopher Figueroa,burkejohn@example.net,2024-07-30,Mullinsshire,New Mexico,USA,19.91,PROD3101,Outdoor Sofa,Patio Furniture,2,106.45,212.9,GardenPro,Google Pay,Returned
ORD006585,CUST01157,Scott Stone,ndunlap@example.net,2025-01-14,West Christina,Michigan,USA,6.49,PROD1844,Shovel,Garden Tools,2,373.78,747.56,GardenPro,Credit Card,Completed
ORD006586,CUST00058,Amy Sheppard,mwhite@example.net,2024-05-13,West John,Michigan,USA,13.96,PROD7834,Decorative Vase,Home Decor,2,29.33,58.66,GardenPro,Apple Pay,Completed
ORD006587,CUST01494,Victoria Anderson,wwilliamson@example.net,2024-12-21,South Scott,Texas,USA,18.97,PROD1760,Shovel,Garden Tools,5,45.52,227.6,GardenPro,PayPal,Completed
ORD006588,CUST01428,Angela Mcclure,erika20@example.net,2025-05-26,Colleenshire,Indiana,USA,5.99,PROD2428,LED Lantern,Lighting,1,317.24,317.24,HomeEssentials,PayPal,Cancelled
ORD006589,CUST01747,Heather Curry,brandonmueller@example.net,2026-01-23,East Anthonymouth,Oklahoma,USA,24.98,PROD1570,Sleeping Bag,Camping Gear,5,78.25,391.25,CampMaster,PayPal,Completed
ORD006590,CUST01282,John Ward Jr.,montgomerychristina@example.net,2024-09-08,Port Jacob,Florida,USA,10.86,PROD8671,Shovel,Garden Tools,2,321.43,642.86,HomeEssentials,PayPal,Completed
ORD006591,CUST02114,Teresa Bell,janet58@example.net,2025-10-25,Julieland,Wyoming,USA,28.81,PROD5296,Outdoor Sofa,Patio Furniture,1,467.47,467.47,HomeEssentials,Credit Card,Returned
ORD006592,CUST02311,Patricia Wu,rachael00@example.net,2025-04-02,Anaside,Georgia,USA,6.93,PROD3709,Wall Art,Home Decor,2,318.18,636.36,GardenPro,Google Pay,Completed
ORD006593,CUST01447,Dr. Todd Wright,annacastaneda@example.net,2024-04-10,East Cindystad,Utah,USA,29.84,PROD1007,Area Rug,Home Decor,2,93.27,186.54,PatioWorld,PayPal,Cancelled
ORD006594,CUST00923,Joseph Coleman,francochristopher@example.net,2025-04-21,Robertshire,Louisiana,USA,9.4,PROD4914,LED Lantern,Lighting,4,54.75,219.0,PatioWorld,Apple Pay,Cancelled
ORD006595,CUST00325,Dana Gray,kristenjacobs@example.net,2025-10-05,Natashafurt,Washington,USA,9.76,PROD3737,Sleeping Bag,Camping Gear,5,215.41,1077.05,GardenPro,Google Pay,Returned
ORD006596,CUST01770,Michael Barrett,westelizabeth@example.com,2024-12-30,Aprilside,Arkansas,USA,8.95,PROD1852,Portable Stove,Camping Gear,1,311.4,311.4,GardenPro,PayPal,Completed
ORD006597,CUST00310,Allison Gonzales,joshuasims@example.com,2024-07-31,Dominicburgh,New York,USA,26.85,PROD8264,Shovel,Garden Tools,3,453.93,1361.79,CampMaster,Google Pay,Returned
ORD006598,CUST01836,Daniel Arnold,rogersanthony@example.net,2024-12-18,Melissabury,Maryland,USA,15.99,PROD9756,Patio Table,Patio Furniture,2,130.81,261.62,OutdoorHub,Apple Pay,Cancelled
ORD006599,CUST00810,John Crawford,jamessanchez@example.net,2025-07-15,Rosshaven,Florida,USA,29.55,PROD1073,Wall Art,Home Decor,5,136.75,683.75,PatioWorld,Apple Pay,Completed
ORD006600,CUST01527,Courtney Crosby,henrylinda@example.com,2024-03-15,Melanieton,Illinois,USA,23.91,PROD4792,Patio Table,Patio Furniture,5,240.83,1204.15,CampMaster,PayPal,Returned
ORD006601,CUST01975,Renee Kane,lynn67@example.com,2025-06-10,Lake Jessica,Oregon,USA,15.7,PROD7417,Pruning Shears,Garden Tools,2,362.86,725.72,PatioWorld,Google Pay,Returned
ORD006602,CUST00706,Jose Phillips,vicki03@example.com,2026-03-11,West Davidton,Mississippi,USA,23.88,PROD6305,LED Lantern,Lighting,2,347.44,694.88,OutdoorHub,PayPal,Cancelled
ORD006603,CUST02460,Sandra Chapman,daltonjones@example.org,2024-05-31,East Michelle,Florida,USA,7.12,PROD1571,Wall Art,Home Decor,1,447.34,447.34,CampMaster,Google Pay,Completed
